account_id,account_name,logo_acquisition_year,fiscal_quarter,created_date,close_date,region,account_vertical,product_line,deal_type,outcome,contract_term_years,acv_usd,tcv_usd,deal_source,discount_pct,primary_loss_reason
A0430,BluePeak Grid Inc,2022,2025-Q3,2025-03-14,2025-09-03,EMEA,Financial Services,Platform,expand,won,3,17000,51000,csm_expansion,59.5,
A0450,Granite Dynamics Inc,2022,2025-Q3,2025-01-21,2025-07-21,EMEA,Technology,Security,expand,won,3,190000,570000,sales_outbound,30.3,
A0382,Pinnacle Works,2024,2025-Q3,2025-01-01,2025-08-26,EMEA,Professional Services,Analytics,expand,won,1,299000,299000,partner,67.6,
A0068,Vertex Grid Inc,2022,2025-Q3,2025-04-12,2025-07-11,AMER,Technology,Analytics,expand,won,3,66000,198000,inbound,69.4,
A0194,Silverline Logic,2021,2025-Q3,2025-04-24,2025-09-08,AMER,Healthcare,Analytics,expand,won,4,164000,656000,sales_outbound,80.6,
A0060,Northwind Labs Inc,2022,2025-Q3,2024-10-01,2025-07-10,APAC,Healthcare,Platform,expand,won,3,123000,369000,inbound,58.3,
A0232,Vertex Works Inc,2021,2025-Q3,2024-11-27,2025-07-25,AMER,Healthcare,Platform,expand,won,5,13000,65000,inbound,63.1,
A0289,Silverline Bridge Inc,2023,2025-Q3,2024-12-16,2025-07-04,EMEA,Technology,Analytics,expand,won,3,210000,630000,inbound,41.5,
A0434,Aurora Logic,2022,2025-Q3,2025-01-18,2025-07-03,EMEA,Retail,Analytics,expand,won,3,293000,879000,sales_outbound,37.1,
A0220,Silverline Grid,2022,2025-Q3,2025-04-21,2025-09-17,APAC,Manufacturing,Platform,expand,won,3,104000,312000,inbound,44.7,
A0371,Aurora Systems,2024,2025-Q3,2024-12-22,2025-07-05,APAC,Manufacturing,Analytics,expand,won,2,19000,38000,sales_outbound,42,
A0367,Northwind Labs Inc,2022,2025-Q3,2025-02-22,2025-09-07,APAC,Retail,Analytics,expand,won,3,13000,39000,inbound,46.5,
A0423,Silverline Cloud Inc,2022,2025-Q3,2025-03-01,2025-09-15,APAC,Retail,Analytics,expand,won,3,268000,804000,sales_outbound,46.9,
A0761,Meridian Systems,2022,2025-Q3,2025-01-24,2025-07-18,EMEA,Manufacturing,Analytics,land,won,3,282000,846000,csm_expansion,46.5,
A0762,Parallel Logic,2022,2025-Q3,2024-12-12,2025-07-19,APAC,Healthcare,Security,land,won,3,105000,315000,event,46.4,
A0763,Vertex Bridge Inc,2022,2025-Q3,2025-02-07,2025-07-18,EMEA,Professional Services,Security,land,won,3,76000,228000,inbound,23.8,
A0764,Vertex Systems Inc,2024,2025-Q3,2025-01-31,2025-08-15,EMEA,Healthcare,Platform,land,won,1,127000,127000,inbound,54.3,
A0765,Vertex Grid Inc,2023,2025-Q3,2024-08-27,2025-07-02,AMER,Professional Services,Analytics,land,won,2,67000,134000,partner,45.8,
A0766,Meridian Works,2022,2025-Q3,2025-01-16,2025-08-02,EMEA,Retail,Security,land,won,3,273000,819000,sales_outbound,36.8,
A0767,Granite Cloud,2020,2025-Q3,2025-04-04,2025-08-07,APAC,Financial Services,Analytics,land,won,5,84000,420000,inbound,36.1,
A0768,Parallel Works Inc,2022,2025-Q3,2025-02-06,2025-08-26,AMER,Retail,Platform,land,won,3,126000,378000,inbound,71.5,
A0769,Cobalt Grid Inc,2020,2025-Q3,2025-02-11,2025-09-10,APAC,Retail,Analytics,land,won,5,101000,505000,sales_outbound,51.9,
A0770,Pinnacle Cloud,2022,2025-Q3,2025-02-05,2025-07-29,EMEA,Financial Services,Analytics,land,won,3,17000,51000,sales_outbound,68.1,
A0771,Northwind Grid Inc,2022,2025-Q3,2025-01-26,2025-09-23,EMEA,Healthcare,Security,land,won,3,13000,39000,inbound,62.6,
A0772,Northwind Systems,2020,2025-Q3,2025-02-20,2025-09-26,APAC,Professional Services,Security,land,won,5,45000,225000,sales_outbound,45.3,
A0773,Granite Dynamics,2021,2025-Q3,2025-03-14,2025-09-14,EMEA,Manufacturing,Security,land,won,4,16000,64000,csm_expansion,44.7,
A0774,Cobalt Works Inc,2022,2025-Q3,2025-02-21,2025-07-29,AMER,Healthcare,Platform,land,won,3,73000,219000,inbound,41.6,
A0775,Vertex Logic,2021,2025-Q3,2024-10-29,2025-07-24,EMEA,Healthcare,Analytics,land,won,4,13000,52000,sales_outbound,47.6,
A0776,Parallel Bridge,2022,2025-Q3,2025-03-21,2025-09-13,EMEA,Professional Services,Security,land,won,3,17000,51000,csm_expansion,86.5,
A0777,Vertex Cloud,2022,2025-Q3,2025-04-05,2025-09-03,APAC,Technology,Analytics,land,won,3,13000,39000,partner,43.6,
A0778,Silverline Grid Inc,2022,2025-Q3,2025-06-18,2025-09-01,EMEA,Manufacturing,Platform,land,won,3,17000,51000,csm_expansion,56.7,
A0779,Silverline Logic,2022,2025-Q3,2025-03-12,2025-08-14,EMEA,Financial Services,Security,land,won,3,68000,204000,sales_outbound,47,
A0780,Parallel Dynamics,2024,2025-Q3,2025-02-18,2025-08-15,AMER,Healthcare,Platform,land,won,1,192000,192000,inbound,33.5,
A0781,Silverline Works Inc,2022,2025-Q3,2025-04-24,2025-09-25,EMEA,Professional Services,Analytics,land,won,3,25000,75000,csm_expansion,50.7,
A0782,Pinnacle Grid,2024,2025-Q3,2024-12-19,2025-07-26,APAC,Technology,Platform,land,won,1,34000,34000,sales_outbound,46.1,
A0783,Parallel Dynamics Inc,2022,2025-Q3,2024-12-21,2025-09-06,AMER,Retail,Security,land,won,3,32000,96000,inbound,65.2,
A0784,Parallel Dynamics,2022,2025-Q3,2025-01-13,2025-09-07,AMER,Financial Services,Platform,land,won,3,64000,192000,inbound,81.1,
A0785,Silverline Dynamics,2022,2025-Q3,2025-02-12,2025-07-29,APAC,Technology,Analytics,land,won,3,234000,702000,csm_expansion,50.6,
A0786,Aurora Logic,2022,2025-Q3,2025-02-18,2025-07-29,AMER,Retail,Security,land,won,3,71000,213000,sales_outbound,40.4,
A0787,Aurora Dynamics,2022,2025-Q3,2024-10-10,2025-07-18,AMER,Healthcare,Security,land,won,3,85000,255000,sales_outbound,55.7,
A0788,Cobalt Works Inc,2022,2025-Q3,2025-01-22,2025-07-01,EMEA,Manufacturing,Security,land,won,3,168000,504000,sales_outbound,70.1,
A0789,Vertex Labs,2022,2025-Q3,2025-02-01,2025-07-27,EMEA,Financial Services,Analytics,land,won,3,163000,489000,sales_outbound,69.2,
A0790,Cobalt Grid,2020,2025-Q3,2025-05-02,2025-09-13,AMER,Technology,Security,land,won,5,43000,215000,csm_expansion,41.8,
A0791,Northwind Works,2022,2025-Q3,2025-03-07,2025-09-28,AMER,Manufacturing,Security,land,won,3,61000,183000,inbound,68.9,
A0792,Parallel Works,2022,2025-Q3,2024-12-28,2025-07-14,AMER,Retail,Security,land,won,3,31000,93000,csm_expansion,60.9,
A0793,Meridian Works,2022,2025-Q3,2024-12-22,2025-08-25,APAC,Technology,Platform,land,won,3,106000,318000,sales_outbound,30.4,
A0794,Meridian Works,2024,2025-Q3,2025-04-21,2025-08-30,APAC,Technology,Platform,land,won,1,146000,146000,csm_expansion,75.8,
A0795,Meridian Dynamics Inc,2022,2025-Q3,2024-12-27,2025-07-23,APAC,Professional Services,Security,land,won,3,15000,45000,partner,45.9,
A0796,Pinnacle Dynamics,2021,2025-Q3,2025-04-07,2025-09-09,EMEA,Financial Services,Platform,land,won,4,32000,128000,inbound,33.2,
A0797,Vertex Labs,2022,2025-Q3,2025-03-11,2025-07-24,EMEA,Healthcare,Analytics,land,won,3,15000,45000,csm_expansion,72.3,
A0798,Northwind Works Inc,2022,2025-Q3,2025-03-30,2025-09-17,APAC,Financial Services,Security,land,won,3,190000,570000,inbound,54.2,
A0799,Meridian Grid,2022,2025-Q3,2025-04-17,2025-09-14,APAC,Manufacturing,Security,land,won,3,13000,39000,sales_outbound,43.2,
A0800,Aurora Grid,2024,2025-Q3,2024-11-19,2025-08-14,AMER,Technology,Platform,land,won,1,26000,26000,inbound,39,
A0801,Pinnacle Dynamics,2022,2025-Q3,2025-01-12,2025-07-23,EMEA,Manufacturing,Platform,land,won,3,54000,162000,inbound,48.2,
A0802,Parallel Systems Inc,2024,2025-Q3,2025-02-15,2025-07-19,AMER,Manufacturing,Platform,land,won,1,27000,27000,partner,44.2,
A0803,Silverline Cloud,2022,2025-Q3,2025-01-09,2025-09-09,AMER,Financial Services,Analytics,land,won,3,47000,141000,sales_outbound,29,
A0804,Cobalt Works,2021,2025-Q3,2025-04-12,2025-09-27,APAC,Healthcare,Analytics,land,won,4,81000,324000,sales_outbound,45.4,
A0805,Silverline Grid,2022,2025-Q3,2024-11-14,2025-07-06,AMER,Manufacturing,Platform,land,won,3,262000,786000,csm_expansion,35.9,
A0806,Cobalt Works Inc,2022,2025-Q3,2025-04-25,2025-08-25,APAC,Technology,Analytics,land,won,3,13000,39000,inbound,33.7,
A0807,Northwind Cloud,2023,2025-Q3,2025-03-04,2025-09-09,EMEA,Financial Services,Analytics,land,won,2,70000,140000,csm_expansion,48.7,
A0808,Pinnacle Cloud,2022,2025-Q3,2025-02-23,2025-08-13,AMER,Retail,Analytics,land,won,3,157000,471000,sales_outbound,38,
A0809,BluePeak Dynamics Inc,2022,2025-Q3,2024-12-25,2025-07-08,AMER,Manufacturing,Security,land,won,3,108000,324000,csm_expansion,71.3,
A0810,Pinnacle Systems,2022,2025-Q3,2025-03-03,2025-07-11,APAC,Healthcare,Security,land,won,3,21000,63000,inbound,28.5,
A0811,Granite Bridge,2022,2025-Q3,2025-03-06,2025-07-01,AMER,Professional Services,Analytics,land,won,3,15000,45000,sales_outbound,69.3,
A0812,Meridian Cloud Inc,2020,2025-Q3,2025-06-30,2025-08-06,AMER,Financial Services,Platform,land,won,5,265000,1325000,inbound,29.7,
A0813,Aurora Logic Inc,2022,2025-Q3,2025-03-26,2025-09-11,APAC,Healthcare,Security,land,won,3,173000,519000,inbound,53.7,
A0814,Silverline Works Inc,2022,2025-Q3,2025-02-26,2025-09-22,EMEA,Technology,Analytics,land,won,3,248000,744000,inbound,75.9,
A0815,Granite Cloud Inc,2023,2025-Q3,2025-02-14,2025-07-16,EMEA,Financial Services,Analytics,land,won,2,80000,160000,sales_outbound,46.1,
A0816,Silverline Logic,2022,2025-Q3,2025-06-09,2025-09-07,EMEA,Financial Services,Security,land,won,3,16000,48000,sales_outbound,59.9,
A0817,Aurora Systems,2022,2025-Q3,2024-12-31,2025-09-19,AMER,Retail,Security,land,won,3,64000,192000,event,59.7,
A0818,BluePeak Grid Inc,2022,2025-Q3,2025-01-08,2025-07-21,AMER,Technology,Analytics,land,won,3,67000,201000,event,33.6,
A0819,Pinnacle Logic,2022,2025-Q3,2025-03-04,2025-07-12,APAC,Professional Services,Security,land,won,3,27000,81000,csm_expansion,25,
A0820,Aurora Cloud Inc,2022,2025-Q3,2025-03-07,2025-07-13,AMER,Retail,Platform,land,won,3,144000,432000,sales_outbound,50.1,
A0821,Meridian Systems,2022,2025-Q3,2025-02-23,2025-09-27,APAC,Financial Services,Security,land,won,3,294000,882000,inbound,42.4,
A0822,Meridian Logic,2022,2025-Q3,2025-03-19,2025-08-05,EMEA,Manufacturing,Security,land,won,3,83000,249000,csm_expansion,46.7,
A0823,Vertex Bridge,2022,2025-Q3,2025-03-28,2025-09-07,APAC,Financial Services,Analytics,land,won,3,42000,126000,sales_outbound,74.5,
A0824,Northwind Labs Inc,2022,2025-Q3,2025-03-14,2025-08-02,APAC,Manufacturing,Platform,land,won,3,13000,39000,csm_expansion,48.1,
A0825,Parallel Grid,2022,2025-Q3,2025-01-20,2025-08-12,AMER,Technology,Security,land,won,3,57000,171000,sales_outbound,63.9,
A0826,BluePeak Labs Inc,2024,2025-Q3,2025-02-26,2025-07-19,EMEA,Healthcare,Analytics,land,won,1,56000,56000,partner,53.3,
A0827,Aurora Dynamics Inc,2022,2025-Q3,2025-04-13,2025-09-29,APAC,Technology,Platform,land,won,3,167000,501000,sales_outbound,42.5,
A0828,Vertex Labs,2022,2025-Q3,2025-03-30,2025-08-15,EMEA,Healthcare,Security,land,won,3,13000,39000,csm_expansion,35.2,
A0829,Vertex Logic,2022,2025-Q3,2025-04-24,2025-09-30,EMEA,Healthcare,Analytics,land,won,3,65000,195000,sales_outbound,66.4,
A1267,Northwind Cloud,2022,2025-Q3,2025-03-16,2025-07-02,AMER,Manufacturing,Security,land,lost,1,27000,27000,inbound,44.4,Value — ROI / business case not approved
A1268,Aurora Grid,2022,2025-Q3,2025-03-16,2025-09-19,EMEA,Retail,Security,land,lost,3,31000,93000,csm_expansion,60.2,Procurement — vendor consolidation
A1269,Cobalt Dynamics,2021,2025-Q3,2024-12-21,2025-07-10,EMEA,Retail,Security,land,lost,3,61000,183000,inbound,60.6,Procurement — vendor consolidation
A1270,Silverline Works Inc,2022,2025-Q3,2024-11-19,2025-07-20,AMER,Professional Services,Analytics,land,lost,3,168000,504000,csm_expansion,46.8,Stakeholder — champion departed / reorg
A1271,BluePeak Dynamics Inc,2022,2025-Q3,2025-02-08,2025-09-15,AMER,Manufacturing,Analytics,land,lost,3,106000,318000,csm_expansion,61.4,Pricing — budget freeze or cuts
A1272,Parallel Grid Inc,2022,2025-Q3,2025-05-07,2025-09-09,EMEA,Healthcare,Security,land,lost,1,26000,26000,sales_outbound,39.8,Risk — security or compliance
A1273,Meridian Logic Inc,2024,2025-Q3,2025-03-23,2025-08-15,AMER,Professional Services,Platform,land,lost,3,13000,39000,sales_outbound,17.8,Timing — deprioritized / no decision
A1274,Pinnacle Cloud,2022,2025-Q3,2025-03-01,2025-09-07,EMEA,Professional Services,Platform,land,lost,3,25000,75000,inbound,44.8,Value — ROI / business case not approved
A1275,Northwind Labs Inc,2022,2025-Q3,2025-05-22,2025-09-14,APAC,Manufacturing,Platform,land,lost,3,282000,846000,partner,61.5,Product — capability or roadmap gap
A1276,Cobalt Systems,2023,2025-Q3,2025-03-04,2025-08-10,AMER,Retail,Platform,land,lost,3,47000,141000,inbound,62.1,Procurement — vendor consolidation
A1277,Aurora Grid,2022,2025-Q3,2025-03-09,2025-07-25,APAC,Retail,Platform,land,lost,1,146000,146000,inbound,22.3,Competitor — won evaluation
A1278,Cobalt Logic,2022,2025-Q3,2025-02-06,2025-07-22,AMER,Financial Services,Security,land,lost,3,64000,192000,sales_outbound,66.8,Product — capability or roadmap gap
A1279,Northwind Systems Inc,2022,2025-Q3,2025-03-31,2025-08-09,AMER,Technology,Analytics,land,lost,3,248000,744000,inbound,40.3,Procurement — vendor consolidation
A1280,Vertex Grid,2022,2025-Q3,2025-01-24,2025-09-06,APAC,Healthcare,Analytics,land,lost,3,25000,75000,inbound,58.7,Risk — security or compliance
A1281,Cobalt Bridge Inc,2022,2025-Q3,2025-01-18,2025-07-11,AMER,Healthcare,Analytics,land,lost,3,163000,489000,csm_expansion,53.4,Timing — deprioritized / no decision
A1282,Cobalt Labs,2022,2025-Q3,2025-02-26,2025-07-21,APAC,Technology,Platform,land,lost,3,73000,219000,csm_expansion,42,Stakeholder — champion departed / reorg
A1283,Meridian Grid Inc,2023,2025-Q3,2024-12-09,2025-08-07,APAC,Healthcare,Platform,land,lost,5,101000,505000,event,37,Adoption — low usage or failed rollout
A1284,Parallel Bridge Inc,2023,2025-Q3,2025-01-10,2025-08-04,APAC,Technology,Analytics,land,lost,4,16000,64000,sales_outbound,53.9,Stakeholder — champion departed / reorg
A1285,Vertex Systems,2022,2025-Q3,2025-02-23,2025-08-21,AMER,Financial Services,Analytics,land,lost,3,42000,126000,partner,41.5,Adoption — low usage or failed rollout
A1286,Parallel Logic Inc,2022,2025-Q3,2024-11-16,2025-07-01,APAC,Financial Services,Security,land,lost,1,26000,26000,inbound,39.6,Commercial — payment or term mismatch
A1287,Aurora Logic,2022,2025-Q3,2025-04-25,2025-08-14,AMER,Healthcare,Security,land,lost,3,13000,39000,csm_expansion,46.2,Pricing — lower competitive quote
A1288,Silverline Cloud,2022,2025-Q3,2025-02-14,2025-08-27,APAC,Healthcare,Analytics,land,lost,3,47000,141000,inbound,28.3,Procurement — vendor consolidation
A1289,Aurora Labs Inc,2024,2025-Q3,2025-03-21,2025-08-22,AMER,Healthcare,Analytics,land,lost,3,167000,501000,partner,39,Risk — security or compliance
A1290,Granite Dynamics Inc,2022,2025-Q3,2025-05-04,2025-09-20,APAC,Technology,Platform,land,lost,3,105000,315000,event,62.1,Adoption — low usage or failed rollout
A1291,Silverline Grid Inc,2020,2025-Q3,2024-11-23,2025-07-04,APAC,Technology,Platform,land,lost,3,262000,786000,sales_outbound,42.9,Procurement — vendor consolidation
A1292,Granite Labs,2024,2025-Q3,2025-03-29,2025-09-15,EMEA,Technology,Analytics,land,lost,1,26000,26000,sales_outbound,55.5,Timing — deprioritized / no decision
A1293,Vertex Logic,2022,2025-Q3,2025-02-15,2025-08-21,APAC,Retail,Analytics,land,lost,5,84000,420000,inbound,45.8,Product — capability or roadmap gap
A1294,Parallel Dynamics Inc,2022,2025-Q3,2025-01-23,2025-07-05,APAC,Financial Services,Security,land,lost,3,126000,378000,csm_expansion,53,Risk — security or compliance
A1295,Vertex Cloud,2022,2025-Q3,2025-01-23,2025-08-14,AMER,Professional Services,Security,land,lost,1,146000,146000,sales_outbound,27.3,Timing — deprioritized / no decision
A1296,Meridian Works,2022,2025-Q3,2025-03-07,2025-09-23,EMEA,Technology,Analytics,land,lost,5,101000,505000,partner,31.8,Risk — security or compliance
A1297,Vertex Cloud,2022,2025-Q3,2025-01-11,2025-07-31,APAC,Healthcare,Platform,land,lost,3,17000,51000,sales_outbound,32.4,Adoption — low usage or failed rollout
A1298,Parallel Works Inc,2022,2025-Q3,2025-04-29,2025-09-09,AMER,Manufacturing,Analytics,land,lost,3,27000,81000,inbound,45.1,Procurement — vendor consolidation
A1299,Granite Systems Inc,2022,2025-Q3,2024-11-28,2025-07-02,AMER,Retail,Platform,land,lost,3,163000,489000,sales_outbound,65.3,Competitor — won evaluation
A1300,Granite Dynamics Inc,2022,2025-Q3,2024-12-12,2025-09-27,AMER,Healthcare,Security,land,lost,3,17000,51000,partner,62.2,Procurement — vendor consolidation
A1301,Vertex Bridge,2022,2025-Q3,2024-12-20,2025-07-23,AMER,Financial Services,Analytics,land,lost,3,163000,489000,event,46.8,Value — ROI / business case not approved
A1302,Cobalt Dynamics,2022,2025-Q3,2025-06-07,2025-09-11,EMEA,Healthcare,Security,land,lost,3,57000,171000,partner,37.4,Commercial — payment or term mismatch
A1303,Northwind Works,2022,2025-Q3,2025-03-03,2025-07-24,EMEA,Technology,Platform,land,lost,3,68000,204000,sales_outbound,52.7,Pricing — budget freeze or cuts
A1304,Silverline Grid Inc,2022,2025-Q3,2025-03-26,2025-09-14,AMER,Healthcare,Platform,land,lost,3,163000,489000,csm_expansion,52.2,Value — ROI / business case not approved
A1305,BluePeak Grid,2022,2025-Q3,2024-12-28,2025-07-13,AMER,Manufacturing,Analytics,land,lost,3,173000,519000,inbound,51.2,Pricing — lower competitive quote
A1306,Silverline Labs Inc,2022,2025-Q3,2025-03-03,2025-08-30,EMEA,Retail,Analytics,land,lost,4,13000,52000,sales_outbound,57.6,Commercial — payment or term mismatch
A1307,Pinnacle Bridge Inc,2022,2025-Q3,2025-04-03,2025-09-29,APAC,Technology,Security,land,lost,5,45000,225000,sales_outbound,38.3,Risk — security or compliance
A1308,Aurora Cloud,2022,2025-Q3,2025-01-03,2025-08-25,EMEA,Healthcare,Analytics,land,lost,3,17000,51000,sales_outbound,31.3,Procurement — vendor consolidation
A1309,Parallel Labs,2022,2025-Q3,2025-03-15,2025-08-30,EMEA,Retail,Security,land,lost,5,43000,215000,sales_outbound,44,Adoption — low usage or failed rollout
A1310,Aurora Dynamics,2020,2025-Q3,2025-01-07,2025-08-13,AMER,Financial Services,Analytics,land,lost,3,13000,39000,inbound,47.8,Pricing — rejected renewal uplift
A1311,Granite Works,2022,2025-Q3,2024-12-31,2025-07-24,APAC,Manufacturing,Platform,land,lost,3,17000,51000,inbound,56.2,Pricing — rejected renewal uplift
A1312,Parallel Dynamics Inc,2020,2025-Q3,2025-01-28,2025-08-10,AMER,Financial Services,Platform,land,lost,3,163000,489000,csm_expansion,59.1,Competitor — won evaluation
A1313,Vertex Systems,2022,2025-Q3,2025-04-08,2025-09-25,AMER,Financial Services,Analytics,land,lost,3,105000,315000,inbound,67.1,Timing — deprioritized / no decision
A1314,Northwind Bridge,2022,2025-Q3,2025-05-02,2025-07-26,APAC,Healthcare,Platform,land,lost,3,25000,75000,partner,75.3,Product — capability or roadmap gap
A1315,Pinnacle Logic Inc,2022,2025-Q3,2025-04-05,2025-09-30,EMEA,Healthcare,Security,land,lost,1,192000,192000,sales_outbound,53.6,Procurement — vendor consolidation
A1316,Silverline Cloud,2022,2025-Q3,2025-04-28,2025-09-18,APAC,Retail,Platform,land,lost,3,31000,93000,sales_outbound,51.9,Stakeholder — champion departed / reorg
A1317,BluePeak Systems,2023,2025-Q3,2025-04-01,2025-09-04,AMER,Financial Services,Analytics,land,lost,3,68000,204000,inbound,20.4,Timing — deprioritized / no decision
A1318,Silverline Labs,2022,2025-Q3,2025-03-13,2025-08-30,EMEA,Technology,Security,land,lost,3,108000,324000,csm_expansion,52.1,Timing — deprioritized / no decision
A1319,Aurora Bridge,2022,2025-Q3,2025-01-07,2025-09-08,EMEA,Technology,Platform,land,lost,1,34000,34000,sales_outbound,52,Adoption — low usage or failed rollout
A1320,Meridian Grid Inc,2022,2025-Q3,2025-03-17,2025-08-22,APAC,Manufacturing,Analytics,land,lost,3,282000,846000,inbound,46.2,Pricing — lower competitive quote
A1321,Cobalt Dynamics,2022,2025-Q3,2025-04-10,2025-08-30,EMEA,Technology,Platform,land,lost,3,13000,39000,sales_outbound,62.5,Risk — security or compliance
A1322,Granite Dynamics,2022,2025-Q3,2025-01-16,2025-07-02,AMER,Technology,Security,land,lost,3,73000,219000,inbound,55.6,Timing — deprioritized / no decision
A1323,Aurora Systems,2021,2025-Q3,2024-12-24,2025-08-20,APAC,Technology,Platform,land,lost,3,126000,378000,inbound,27.3,Adoption — low usage or failed rollout
A1324,BluePeak Systems,2022,2025-Q3,2025-02-04,2025-07-01,EMEA,Manufacturing,Analytics,land,lost,3,13000,39000,inbound,27.2,Adoption — low usage or failed rollout
A1325,Granite Labs Inc,2022,2025-Q3,2025-01-06,2025-07-02,EMEA,Retail,Platform,land,lost,3,106000,318000,csm_expansion,46.5,Competitor — won evaluation
A1326,Silverline Works,2023,2025-Q3,2025-02-24,2025-09-25,APAC,Retail,Security,land,lost,1,127000,127000,csm_expansion,42.7,Risk — security or compliance
