contact_id,account_id,account_name,role,region
C001409,A01511,Granite Labs Inc,CFO,EMEA
C001410,A00663,BluePeak Labs Ltd,VP Engineering,AMER
C001411,A00663,BluePeak Labs Ltd,IT Director,AMER
C001412,A00663,BluePeak Labs Ltd,CFO,AMER
C001413,A01635,Silverline Labs Inc,IT Director,EMEA
C001414,A00867,Silverline Point Inc,CFO,AMER
C001415,A00867,Silverline Point Inc,Solutions Architect,AMER
C001416,A00867,Silverline Point Inc,VP Operations,AMER
C001417,A01356,Pinnacle Bridge Inc,CFO,EMEA
C001418,A01356,Pinnacle Bridge Inc,IT Director,EMEA
C001419,A01932,Pinnacle Grid,Head of Procurement,AMER
C001420,A00230,Northwind Labs,VP Engineering,AMER
C001421,A00230,Northwind Labs,VP Operations,AMER
C001422,A00230,Northwind Labs,VP Engineering,AMER
C001423,A01877,Cobalt Grid Ltd,CFO,EMEA
C001424,A00451,Granite Grid Ltd,Head of Procurement,AMER
C001425,A00451,Granite Grid Ltd,IT Director,AMER
C001426,A00451,Granite Grid Ltd,Head of Procurement,AMER
C001427,A00152,Granite Point Inc,VP Operations,APAC
C001428,A01509,Meridian Works Inc,Head of Procurement,AMER
C001429,A01509,Meridian Works Inc,IT Director,AMER
C001430,A01509,Meridian Works Inc,VP Engineering,AMER
C001431,A01180,BluePeak Logic Ltd,Head of Procurement,APAC
C001432,A01180,BluePeak Logic Ltd,VP Engineering,APAC
C001433,A01528,BluePeak Logic Ltd,VP Engineering,AMER
C001434,A01155,Meridian Grid Inc,VP Operations,AMER
C001435,A01568,Vertex Cloud Ltd,VP Operations,EMEA
C001436,A01568,Vertex Cloud Ltd,VP Operations,EMEA
C001437,A01308,Meridian Point Ltd,CFO,AMER
C001438,A01658,Northwind Cloud,Solutions Architect,EMEA
C001439,A01658,Northwind Cloud,Solutions Architect,EMEA
C001440,A01658,Northwind Cloud,Solutions Architect,EMEA
C001441,A00162,BluePeak Bridge Inc,VP Engineering,EMEA
C001442,A00162,BluePeak Bridge Inc,Head of Procurement,EMEA
C001443,A00162,BluePeak Bridge Inc,VP Engineering,EMEA
C001444,A01306,Meridian Point,Head of Procurement,APAC
C001445,A01306,Meridian Point,IT Director,APAC
C001446,A01306,Meridian Point,Solutions Architect,APAC
C001447,A01376,Pinnacle Works Inc,IT Director,EMEA
C001448,A01376,Pinnacle Works Inc,VP Engineering,EMEA
C001449,A00646,Silverline Logic Inc,Solutions Architect,AMER
C001450,A00646,Silverline Logic Inc,VP Engineering,AMER
C001451,A00182,Pinnacle Cloud Inc,Solutions Architect,AMER
C001452,A00182,Pinnacle Cloud Inc,VP Operations,AMER
C001453,A00569,Vertex Bridge Ltd,Head of Procurement,AMER
C001454,A00569,Vertex Bridge Ltd,IT Director,AMER
C001455,A00995,Northwind Dynamics Ltd,VP Engineering,EMEA
C001456,A01380,Northwind Labs Ltd,VP Engineering,AMER
C001457,A01763,BluePeak Stream,VP Engineering,EMEA
C001458,A01763,BluePeak Stream,Head of Procurement,EMEA
C001459,A01763,BluePeak Stream,VP Engineering,EMEA
C001460,A00942,Meridian Labs Ltd,VP Engineering,EMEA
C001461,A00942,Meridian Labs Ltd,Head of Procurement,EMEA
C001462,A01938,Cobalt Works,VP Operations,APAC
C001463,A01938,Cobalt Works,CFO,APAC
C001464,A01716,Vertex Grid Inc,Solutions Architect,AMER
C001465,A00004,Cobalt Point Ltd,CFO,APAC
C001466,A00232,Silverline Dynamics Ltd,VP Engineering,EMEA
C001467,A00232,Silverline Dynamics Ltd,VP Engineering,EMEA
C001468,A00232,Silverline Dynamics Ltd,VP Engineering,EMEA
C001469,A00129,Silverline Bridge Ltd,VP Operations,EMEA
C001470,A00129,Silverline Bridge Ltd,VP Operations,EMEA
C001471,A00146,Meridian Labs Ltd,CFO,AMER
C001472,A00146,Meridian Labs Ltd,Head of Procurement,AMER
C001473,A00233,BluePeak Cloud Ltd,VP Operations,AMER
C001474,A01897,Meridian Grid Ltd,IT Director,EMEA
C001475,A01897,Meridian Grid Ltd,Head of Procurement,EMEA
C001476,A00852,Meridian Works Inc,CFO,APAC
C001477,A00406,Meridian Cloud Ltd,CFO,AMER
C001478,A01110,Silverline Works Inc,CFO,AMER
C001479,A01110,Silverline Works Inc,IT Director,AMER
C001480,A01821,Silverline Cloud Inc,VP Operations,EMEA
C001481,A00164,Pinnacle Grid,VP Operations,EMEA
C001482,A00164,Pinnacle Grid,VP Engineering,EMEA
C001483,A00164,Pinnacle Grid,CFO,EMEA
C001484,A00114,Meridian Grid Ltd,VP Engineering,EMEA
C001485,A00114,Meridian Grid Ltd,CFO,EMEA
C001486,A00109,Northwind Cloud Inc,CFO,EMEA
C001487,A00109,Northwind Cloud Inc,VP Engineering,EMEA
C001488,A01717,Silverline Grid Ltd,Head of Procurement,EMEA
C001489,A01608,Pinnacle Cloud,VP Operations,EMEA
C001490,A00621,Cobalt Dynamics Inc,CFO,EMEA
C001491,A01469,Meridian Point Ltd,Head of Procurement,AMER
C001492,A01469,Meridian Point Ltd,VP Operations,AMER
C001493,A01469,Meridian Point Ltd,Head of Procurement,AMER
C001494,A00083,Aurora Grid Inc,VP Operations,AMER
C001495,A00083,Aurora Grid Inc,Solutions Architect,AMER
C001496,A00083,Aurora Grid Inc,Solutions Architect,AMER
C001497,A00917,Silverline Dynamics Ltd,CFO,AMER
C001498,A00917,Silverline Dynamics Ltd,IT Director,AMER
C001499,A00917,Silverline Dynamics Ltd,CFO,AMER
C001500,A00167,Cobalt Bridge Inc,IT Director,AMER
C001501,A00167,Cobalt Bridge Inc,VP Engineering,AMER
C001502,A00167,Cobalt Bridge Inc,Solutions Architect,AMER
C001503,A01047,Pinnacle Point Inc,Head of Procurement,EMEA
C001504,A01047,Pinnacle Point Inc,Solutions Architect,EMEA
C001505,A00643,Meridian Labs Inc,VP Operations,EMEA
C001506,A00643,Meridian Labs Inc,Head of Procurement,EMEA
C001507,A00643,Meridian Labs Inc,IT Director,EMEA
C001508,A00643,Meridian Labs Inc,Solutions Architect,EMEA
C001509,A00886,Aurora Stream Ltd,Solutions Architect,AMER
C001510,A00886,Aurora Stream Ltd,VP Operations,AMER
C001511,A00700,Pinnacle Labs Inc,IT Director,EMEA
C001512,A00700,Pinnacle Labs Inc,CFO,EMEA
C001513,A00637,Vertex Systems Inc,CFO,AMER
C001514,A00637,Vertex Systems Inc,VP Engineering,AMER
C001515,A00637,Vertex Systems Inc,Solutions Architect,AMER
C001516,A00136,Vertex Cloud,VP Operations,AMER
C001517,A01718,Cobalt Stream,VP Engineering,AMER
C001518,A00065,Pinnacle Stream Ltd,Solutions Architect,EMEA
C001519,A01162,Parallel Cloud,VP Operations,EMEA
C001520,A01967,Parallel Labs Inc,VP Operations,EMEA
C001521,A01216,Aurora Point Inc,Solutions Architect,APAC
C001522,A00958,BluePeak Bridge Inc,Head of Procurement,APAC
C001523,A00794,Cobalt Dynamics Ltd,VP Operations,EMEA
C001524,A00794,Cobalt Dynamics Ltd,CFO,EMEA
C001525,A00794,Cobalt Dynamics Ltd,CFO,EMEA
C001526,A01125,Parallel Grid,VP Operations,AMER
C001527,A01633,Meridian Grid,Head of Procurement,AMER
C001528,A00828,Meridian Logic,VP Operations,AMER
C001529,A01811,Vertex Stream,Head of Procurement,AMER
C001530,A01811,Vertex Stream,IT Director,AMER
C001531,A00756,Meridian Grid,Solutions Architect,EMEA
C001532,A00756,Meridian Grid,VP Engineering,EMEA
C001533,A00756,Meridian Grid,Solutions Architect,EMEA
C001534,A01940,Cobalt Labs,Solutions Architect,EMEA
C001535,A01940,Cobalt Labs,CFO,EMEA
C001536,A01940,Cobalt Labs,Head of Procurement,EMEA
C001537,A01770,Granite Systems Inc,VP Engineering,EMEA
C001538,A01770,Granite Systems Inc,VP Engineering,EMEA
C001539,A01770,Granite Systems Inc,IT Director,EMEA
C001540,A00405,Aurora Cloud Inc,Head of Procurement,APAC
C001541,A00405,Aurora Cloud Inc,IT Director,APAC
C001542,A01238,Parallel Cloud Inc,IT Director,AMER
C001543,A01238,Parallel Cloud Inc,CFO,AMER
C001544,A01238,Parallel Cloud Inc,VP Engineering,AMER
C001545,A00841,Meridian Point Inc,CFO,AMER
C001546,A00841,Meridian Point Inc,IT Director,AMER
C001547,A00841,Meridian Point Inc,CFO,AMER
C001548,A00853,Aurora Labs,Solutions Architect,AMER
C001549,A00853,Aurora Labs,Solutions Architect,AMER
C001550,A00853,Aurora Labs,CFO,AMER
C001551,A01211,Northwind Labs Ltd,Head of Procurement,APAC
C001552,A01196,Granite Stream Inc,IT Director,AMER
C001553,A00843,Parallel Labs,CFO,EMEA
C001554,A00765,BluePeak Dynamics Inc,CFO,AMER
C001555,A01342,Vertex Labs,VP Operations,AMER
C001556,A01342,Vertex Labs,VP Operations,AMER
C001557,A01281,Granite Labs,Head of Procurement,EMEA
C001558,A01559,Cobalt Works Ltd,VP Engineering,EMEA
C001559,A01042,Aurora Bridge Inc,VP Operations,EMEA
C001560,A01042,Aurora Bridge Inc,Head of Procurement,EMEA
C001561,A01893,Cobalt Labs Inc,VP Operations,APAC
C001562,A01893,Cobalt Labs Inc,VP Operations,APAC
C001563,A00441,Silverline Works,Head of Procurement,AMER
C001564,A00441,Silverline Works,IT Director,AMER
C001565,A01915,Granite Labs,IT Director,AMER
C001566,A01915,Granite Labs,Head of Procurement,AMER
C001567,A01533,Silverline Works,CFO,EMEA
C001568,A01533,Silverline Works,VP Engineering,EMEA
C001569,A01533,Silverline Works,VP Engineering,EMEA
C001570,A01519,Northwind Stream Inc,VP Operations,APAC
C001571,A00189,Pinnacle Logic,VP Engineering,APAC
C001572,A00189,Pinnacle Logic,Head of Procurement,APAC
C001573,A00189,Pinnacle Logic,VP Engineering,APAC
C001574,A01251,Silverline Point,Solutions Architect,AMER
C001575,A01251,Silverline Point,Head of Procurement,AMER
C001576,A01803,Silverline Logic Ltd,Head of Procurement,EMEA
C001577,A01803,Silverline Logic Ltd,Solutions Architect,EMEA
C001578,A01790,Vertex Dynamics,IT Director,APAC
C001579,A01790,Vertex Dynamics,Head of Procurement,APAC
C001580,A01398,Granite Dynamics Inc,VP Operations,AMER
C001581,A01398,Granite Dynamics Inc,Head of Procurement,AMER
C001582,A00552,Silverline Stream Ltd,Head of Procurement,EMEA
C001583,A00830,Parallel Grid,VP Engineering,APAC
C001584,A00830,Parallel Grid,Solutions Architect,APAC
C001585,A01876,Northwind Logic,VP Engineering,AMER
C001586,A01217,Aurora Bridge Ltd,Head of Procurement,AMER
C001587,A01217,Aurora Bridge Ltd,VP Operations,AMER
C001588,A01217,Aurora Bridge Ltd,VP Engineering,AMER
C001589,A01909,Granite Logic Inc,VP Engineering,AMER
C001590,A01909,Granite Logic Inc,VP Engineering,AMER
C001591,A00057,Northwind Dynamics Ltd,VP Operations,EMEA
C001592,A00057,Northwind Dynamics Ltd,Solutions Architect,EMEA
C001593,A01970,Aurora Point Inc,Solutions Architect,AMER
C001594,A00431,Northwind Logic Inc,CFO,AMER
C001595,A01797,Meridian Stream,IT Director,AMER
C001596,A01175,Northwind Works Ltd,Head of Procurement,AMER
C001597,A00317,Vertex Systems Ltd,Solutions Architect,APAC
C001598,A00947,BluePeak Labs Ltd,IT Director,AMER
C001599,A00947,BluePeak Labs Ltd,VP Operations,AMER
C001600,A01858,Cobalt Cloud,Head of Procurement,EMEA
C001601,A00689,Cobalt Grid Inc,CFO,AMER
C001602,A00689,Cobalt Grid Inc,Solutions Architect,AMER
C001603,A00689,Cobalt Grid Inc,IT Director,AMER
C001604,A01254,Aurora Labs Ltd,VP Operations,EMEA
C001605,A00513,Meridian Logic,VP Engineering,AMER
C001606,A00513,Meridian Logic,VP Engineering,AMER
C001607,A00513,Meridian Logic,Solutions Architect,AMER
C001608,A01538,Cobalt Cloud Inc,IT Director,EMEA
C001609,A01538,Cobalt Cloud Inc,VP Operations,EMEA
C001610,A01538,Cobalt Cloud Inc,VP Operations,EMEA
C001611,A00530,Parallel Works,CFO,APAC
C001612,A00530,Parallel Works,Solutions Architect,APAC
C001613,A00749,Meridian Logic Inc,VP Engineering,EMEA
C001614,A01760,Aurora Grid,Head of Procurement,APAC
C001615,A01760,Aurora Grid,Head of Procurement,APAC
C001616,A01573,Northwind Grid Inc,CFO,EMEA
C001617,A01573,Northwind Grid Inc,Head of Procurement,EMEA
C001618,A01742,Aurora Labs Inc,IT Director,EMEA
C001619,A00225,Silverline Dynamics,Solutions Architect,AMER
C001620,A00225,Silverline Dynamics,VP Operations,AMER
C001621,A00225,Silverline Dynamics,VP Operations,AMER
C001622,A00362,Pinnacle Cloud Inc,Head of Procurement,AMER
C001623,A00319,Parallel Dynamics Ltd,Head of Procurement,AMER
C001624,A00319,Parallel Dynamics Ltd,IT Director,AMER
C001625,A00319,Parallel Dynamics Ltd,CFO,AMER
C001626,A00962,Silverline Cloud Ltd,VP Operations,EMEA
C001627,A01898,Pinnacle Systems Ltd,Head of Procurement,APAC
C001628,A01898,Pinnacle Systems Ltd,VP Operations,APAC
C001629,A00212,Aurora Grid Inc,VP Engineering,AMER
C001630,A01164,Vertex Stream,IT Director,APAC
C001631,A01164,Vertex Stream,Solutions Architect,APAC
C001632,A01344,Silverline Logic Inc,VP Operations,APAC
C001633,A01529,Aurora Point Ltd,Head of Procurement,AMER
C001634,A01881,Cobalt Works Inc,CFO,AMER
C001635,A00228,BluePeak Grid,VP Engineering,AMER
C001636,A00228,BluePeak Grid,VP Engineering,AMER
C001637,A00228,BluePeak Grid,IT Director,AMER
C001638,A01188,Pinnacle Grid Ltd,Solutions Architect,AMER
C001639,A01188,Pinnacle Grid Ltd,IT Director,AMER
C001640,A01124,Granite Stream,Solutions Architect,EMEA
C001641,A01112,Granite Dynamics Ltd,IT Director,AMER
C001642,A01174,Granite Cloud Inc,VP Engineering,AMER
C001643,A01174,Granite Cloud Inc,Solutions Architect,AMER
C001644,A01174,Granite Cloud Inc,Solutions Architect,AMER
C001645,A00369,Cobalt Works Inc,VP Operations,AMER
C001646,A00369,Cobalt Works Inc,VP Engineering,AMER
C001647,A00369,Cobalt Works Inc,CFO,AMER
C001648,A00758,Northwind Labs Inc,CFO,AMER
C001649,A00758,Northwind Labs Inc,CFO,AMER
C001650,A00779,BluePeak Systems Inc,VP Operations,EMEA
C001651,A00779,BluePeak Systems Inc,Head of Procurement,EMEA
C001652,A01867,BluePeak Works Ltd,VP Operations,AMER
C001653,A00356,Pinnacle Cloud Ltd,Solutions Architect,EMEA
C001654,A00356,Pinnacle Cloud Ltd,CFO,EMEA
C001655,A01087,Northwind Stream,VP Engineering,AMER
C001656,A01592,Silverline Bridge Ltd,VP Operations,AMER
C001657,A01592,Silverline Bridge Ltd,Head of Procurement,AMER
C001658,A00856,Vertex Stream Inc,IT Director,AMER
C001659,A00938,Vertex Point,VP Operations,EMEA
C001660,A00938,Vertex Point,Head of Procurement,EMEA
C001661,A00858,Cobalt Point,VP Operations,AMER
C001662,A00858,Cobalt Point,VP Operations,AMER
C001663,A00214,Silverline Point,CFO,EMEA
C001664,A00214,Silverline Point,VP Operations,EMEA
C001665,A00180,Vertex Stream Inc,CFO,APAC
C001666,A00180,Vertex Stream Inc,CFO,APAC
C001667,A00975,Cobalt Labs Inc,IT Director,EMEA
C001668,A00975,Cobalt Labs Inc,Head of Procurement,EMEA
C001669,A01687,Cobalt Bridge Ltd,Head of Procurement,EMEA
C001670,A00508,Parallel Point Ltd,VP Operations,EMEA
C001671,A01022,Pinnacle Labs Ltd,IT Director,EMEA
C001672,A01022,Pinnacle Labs Ltd,VP Operations,EMEA
C001673,A01022,Pinnacle Labs Ltd,VP Operations,EMEA
C001674,A01432,BluePeak Bridge,IT Director,EMEA
C001675,A00506,Vertex Dynamics Ltd,Head of Procurement,EMEA
C001676,A00138,Cobalt Grid Ltd,VP Engineering,EMEA
C001677,A01535,Cobalt Dynamics,Solutions Architect,AMER
C001678,A01535,Cobalt Dynamics,CFO,AMER
C001679,A01535,Cobalt Dynamics,CFO,AMER
C001680,A01663,Aurora Logic Inc,IT Director,APAC
C001681,A01663,Aurora Logic Inc,Head of Procurement,APAC
C001682,A01323,Vertex Grid Inc,CFO,APAC
C001683,A01323,Vertex Grid Inc,Head of Procurement,APAC
C001684,A01946,Cobalt Works Ltd,Head of Procurement,EMEA
C001685,A01946,Cobalt Works Ltd,Solutions Architect,EMEA
C001686,A01946,Cobalt Works Ltd,VP Operations,EMEA
C001687,A00176,Aurora Stream Ltd,Head of Procurement,APAC
C001688,A00918,Parallel Grid Ltd,VP Operations,EMEA
C001689,A00666,Granite Point Inc,Solutions Architect,APAC
C001690,A00666,Granite Point Inc,VP Engineering,APAC
C001691,A00666,Granite Point Inc,Solutions Architect,APAC
C001692,A00809,Vertex Logic Inc,IT Director,AMER
C001693,A01426,Vertex Stream Ltd,VP Engineering,EMEA
C001694,A01598,Meridian Cloud Ltd,VP Engineering,EMEA
C001695,A01598,Meridian Cloud Ltd,Head of Procurement,EMEA
C001696,A01979,Northwind Dynamics Inc,CFO,EMEA
C001697,A01979,Northwind Dynamics Inc,VP Engineering,EMEA
C001698,A01542,Parallel Systems,Solutions Architect,AMER
C001699,A00944,Aurora Point Inc,VP Engineering,APAC
C001700,A00944,Aurora Point Inc,Head of Procurement,APAC
C001701,A00944,Aurora Point Inc,Head of Procurement,APAC
C001702,A00027,Cobalt Labs Inc,Head of Procurement,AMER
C001703,A00027,Cobalt Labs Inc,Head of Procurement,AMER
C001704,A01264,Vertex Bridge Ltd,VP Operations,APAC
C001705,A01264,Vertex Bridge Ltd,Solutions Architect,APAC
C001706,A01264,Vertex Bridge Ltd,VP Operations,APAC
C001707,A01526,Granite Cloud,IT Director,AMER
C001708,A01526,Granite Cloud,Head of Procurement,AMER
C001709,A01526,Granite Cloud,Solutions Architect,AMER
C001710,A00564,Aurora Works Ltd,VP Engineering,EMEA
C001711,A00564,Aurora Works Ltd,Solutions Architect,EMEA
C001712,A00401,Pinnacle Dynamics Inc,IT Director,AMER
C001713,A00544,Meridian Stream Ltd,CFO,AMER
C001714,A01158,Meridian Cloud,VP Engineering,EMEA
C001715,A01158,Meridian Cloud,Head of Procurement,EMEA
C001716,A01393,Granite Stream Inc,Solutions Architect,APAC
C001717,A00017,Northwind Point Inc,VP Operations,APAC
C001718,A00017,Northwind Point Inc,VP Engineering,APAC
C001719,A00586,Granite Logic,VP Operations,EMEA
C001720,A00695,Vertex Grid,VP Operations,AMER
C001721,A00695,Vertex Grid,VP Operations,AMER
C001722,A00039,Silverline Systems Inc,CFO,EMEA
C001723,A00039,Silverline Systems Inc,VP Engineering,EMEA
C001724,A00044,Meridian Bridge Inc,CFO,APAC
C001725,A00044,Meridian Bridge Inc,VP Operations,APAC
C001726,A00729,Aurora Logic,VP Engineering,AMER
C001727,A00729,Aurora Logic,VP Engineering,AMER
C001728,A01237,Northwind Works,IT Director,APAC
C001729,A01237,Northwind Works,CFO,APAC
C001730,A01939,Pinnacle Systems Inc,IT Director,AMER
C001731,A01939,Pinnacle Systems Inc,CFO,AMER
C001732,A01396,BluePeak Dynamics Ltd,Solutions Architect,AMER
C001733,A01396,BluePeak Dynamics Ltd,Head of Procurement,AMER
C001734,A00860,Aurora Works,Head of Procurement,EMEA
C001735,A00860,Aurora Works,VP Engineering,EMEA
C001736,A00860,Aurora Works,IT Director,EMEA
C001737,A01860,Parallel Bridge Inc,IT Director,AMER
C001738,A00200,Aurora Systems,IT Director,AMER
C001739,A00200,Aurora Systems,VP Engineering,AMER
C001740,A01235,Pinnacle Works,CFO,AMER
C001741,A01505,Northwind Works,IT Director,AMER
C001742,A01505,Northwind Works,IT Director,AMER
C001743,A01463,Northwind Bridge,Solutions Architect,AMER
C001744,A00905,Parallel Stream,IT Director,AMER
C001745,A00905,Parallel Stream,VP Operations,AMER
C001746,A01683,Northwind Labs,CFO,APAC
C001747,A01683,Northwind Labs,Head of Procurement,APAC
C001748,A01683,Northwind Labs,Solutions Architect,APAC
C001749,A00172,Cobalt Logic Inc,CFO,AMER
C001750,A00172,Cobalt Logic Inc,Head of Procurement,AMER
C001751,A00997,Northwind Systems Ltd,IT Director,APAC
C001752,A00997,Northwind Systems Ltd,CFO,APAC
C001753,A00971,Pinnacle Logic,CFO,AMER
C001754,A00971,Pinnacle Logic,Head of Procurement,AMER
C001755,A01690,Pinnacle Logic Ltd,Solutions Architect,EMEA
C001756,A01690,Pinnacle Logic Ltd,VP Operations,EMEA
C001757,A01690,Pinnacle Logic Ltd,IT Director,EMEA
C001758,A00644,Parallel Point Ltd,CFO,AMER
C001759,A00644,Parallel Point Ltd,CFO,AMER
C001760,A00644,Parallel Point Ltd,IT Director,AMER
C001761,A00432,Aurora Dynamics,VP Engineering,AMER
C001762,A00432,Aurora Dynamics,VP Operations,AMER
C001763,A00764,Silverline Point,Head of Procurement,AMER
C001764,A00764,Silverline Point,CFO,AMER
C001765,A00117,Vertex Cloud Ltd,Head of Procurement,AMER
C001766,A00117,Vertex Cloud Ltd,IT Director,AMER
C001767,A00075,Vertex Grid Inc,VP Engineering,APAC
C001768,A00075,Vertex Grid Inc,Head of Procurement,APAC
C001769,A01875,Silverline Grid,Solutions Architect,EMEA
C001770,A01875,Silverline Grid,Head of Procurement,EMEA
C001771,A01875,Silverline Grid,VP Engineering,EMEA
C001772,A01057,Granite Labs Inc,IT Director,EMEA
C001773,A01057,Granite Labs Inc,CFO,EMEA
C001774,A00982,Meridian Labs,CFO,EMEA
C001775,A00982,Meridian Labs,VP Operations,EMEA
C001776,A00110,Northwind Systems Inc,VP Operations,APAC
C001777,A00110,Northwind Systems Inc,VP Engineering,APAC
C001778,A01610,Vertex Stream,IT Director,EMEA
C001779,A01610,Vertex Stream,Head of Procurement,EMEA
C001780,A01159,Granite Systems Ltd,Solutions Architect,AMER
C001781,A00485,Cobalt Dynamics Inc,Solutions Architect,AMER
C001782,A00485,Cobalt Dynamics Inc,CFO,AMER
C001783,A01302,Granite Dynamics,CFO,AMER
C001784,A01302,Granite Dynamics,Solutions Architect,AMER
C001785,A01302,Granite Dynamics,IT Director,AMER
C001786,A01960,Cobalt Grid,CFO,AMER
C001787,A01434,Northwind Bridge Inc,Head of Procurement,APAC
C001788,A00901,Northwind Bridge,VP Operations,APAC
C001789,A00901,Northwind Bridge,VP Operations,APAC
C001790,A00703,Granite Cloud Inc,CFO,AMER
C001791,A00703,Granite Cloud Inc,VP Engineering,AMER
C001792,A00703,Granite Cloud Inc,VP Engineering,AMER
C001793,A00801,Meridian Grid,VP Engineering,EMEA
C001794,A01652,Vertex Systems Inc,Head of Procurement,AMER
C001795,A01652,Vertex Systems Inc,VP Operations,AMER
C001796,A00662,Pinnacle Stream Ltd,IT Director,EMEA
C001797,A01214,Vertex Logic,VP Operations,AMER
C001798,A01990,Meridian Dynamics Ltd,Solutions Architect,APAC
C001799,A00874,Cobalt Dynamics Inc,CFO,AMER
C001800,A00874,Cobalt Dynamics Inc,VP Operations,AMER
C001801,A00874,Cobalt Dynamics Inc,IT Director,AMER
C001802,A01353,Cobalt Works Inc,Solutions Architect,AMER
C001803,A00562,Northwind Systems Ltd,IT Director,EMEA
C001804,A00562,Northwind Systems Ltd,VP Operations,EMEA
